compound_id	num_rban_recognized_nodes	num_nrps_monomers	iso_class_idx
NPA013620	6	6	3923
NPA013622	10	10	3924
NPA014953	3	5	3925
NPA013624	2	2	3926
NPA025603	11	14	3927
NPA025602	11	14	3927
PNPdb04882	21	22	3928
PNPdb04883	15	14	3929
NPA002970	4	6	528
PNPdb02221	4	6	3105
PNPdb03552	4	4	3930
PNPdb02220	6	6	3931
PNPdb03551	4	5	3932
PNPdb04881	11	13	3933
PNPdb02212	4	5	1304
PNPdb04875	14	15	3934
NOR00970	16	16	2221
PNPdb02211	5	5	3935
PNPdb04876	14	15	3934
NOR00971	16	16	728
PNPdb02214	3	4	3936
NOR00972	16	16	3937
PNPdb02213	5	5	3938
PNPdb03544	5	7	3939
NOR00973	16	16	2160
NPA001634	3	4	3940
PNPdb02216	6	6	3941
PNPdb04879	12	12	3942
NOR00974	16	16	2158
PNPdb02215	6	6	3943
PNPdb03546	3	4	1179
NPA002967	6	8	379
PNPdb02218	4	5	1408
PNPdb04877	18	23	3944
PNPdb02217	4	5	1119
PNPdb03548	5	6	3945
PNPdb04878	5	12	3946
PNPdb02219	4	5	2063
NOR00979	19	19	3947
NPA014943	9	14	2129
NPA013613	2	3	3948
NPA014949	5	6	3949
PNPdb02230	5	7	3472
PNPdb03561	5	5	3950
PNPdb04893	14	14	1873
PNPdb03560	3	4	3879
BGC0002408.0	5	5	3951
PNPdb02232	10	10	2876
PNPdb03563	5	5	3952
PNPdb04891	12	13	2718
NOR00990	14	14	3953
PNPdb03562	6	6	3954
PNPdb04886	14	14	3536
PNPdb02222	5	6	837
PNPdb03553	2	4	3955
PNPdb04887	14	15	3934
PNPdb02225	4	6	3956
PNPdb03556	6	6	3957
PNPdb04884	5	12	3946
PNPdb02224	6	7	2841
PNPdb04885	20	21	3958
NPA000313	22	23	1907
NPA002976	2	4	3959
PNPdb03558	5	5	3705
NPA000314	17	17	3960
PNPdb02226	6	7	647
NOR00986	15	15	1792
PNPdb02229	7	8	139
PNPdb04888	14	15	3934
NPA000316	2	6	3961
PNPdb02228	6	6	2380
PNPdb04889	21	22	3962
NOR00988	14	14	2992
NOR00989	14	14	3011
NPA000319	6	7	1003
BGC0002995.1	4	5	3963
NPA014933	11	12	2925
NPA013607	2	3	3964
PNPdb03570	4	4	3965
BGC0002995.0	4	5	3966
PNPdb02241	12	12	3347
PNPdb03572	3	4	3967
PNPdb02240	9	10	1069
PNPdb02243	11	11	3968
PNPdb03574	5	6	3969
PNPdb02242	8	9	3970
PNPdb03573	4	6	3971
PNPdb02234	7	8	701
PNPdb03565	6	7	3972
PNPdb04897	17	18	3794
PNPdb02233	7	8	3973
PNPdb03564	3	5	3974
PNPdb04898	22	23	3975
PNPdb02236	8	9	933
PNPdb03567	3	5	1530
PNPdb04895	22	23	3975
PNPdb03566	11	12	3976
PNPdb04896	16	15	3977
PNPdb03569	4	6	3978
PNPdb02237	7	9	2450
PNPdb03568	6	7	3979
PNPdb04899	22	23	3980
NPA002944	2	3	3981
PNPdb02239	10	11	3982
NPA002946	3	4	3983
NPA001619	5	6	2241
BGC0000369.1	10	14	3984
BGC0000369.0	10	14	3985
NPA014921	6	6	3662
NPA014922	4	7	1
PNPdb02250	5	5	3986
PNPdb03580	6	9	3987
PNPdb03583	5	5	3988
PNPdb02251	4	5	3494
PNPdb03582	6	7	3989
PNPdb02254	5	6	382
PNPdb03585	6	6	3990
PNPdb02253	3	4	3228
PNPdb03584	5	5	1208
PNPdb02245	12	12	3991
PNPdb02244	4	7	3992
NPA002952	5	5	2782
PNPdb02247	14	14	3793
NOR00961	20	20	3993
PNPdb03577	4	5	3994
NOR00962	20	20	3995
NOR00963	20	20	3996
NPA002953	2	4	3997
PNPdb02248	18	19	3539
PNPdb03579	2	6	2321
NOR00964	15	15	1062
NOR00965	15	15	3998
NOR00966	15	15	3999
NOR00967	14	14	4000
NOR00969	16	16	3869
NPA011000	2	3	4001
NPA012331	11	12	4002
NPA012330	10	10	1659
NPA014995	6	6	1615
PNPdb03590	5	7	4003
PNPdb03592	6	6	4004
PNPdb02263	4	6	4005
PNPdb03594	3	4	3879
PNPdb02262	4	5	1408
PNPdb03593	5	6	3487
NPA000352	2	3	4006
PNPdb03595	3	4	3879
PNPdb02256	6	6	1917
PNPdb03587	3	4	4007
PNPdb02255	5	6	2895
PNPdb03586	6	6	4008
PNPdb03589	4	6	4009
PNPdb02257	4	6	3106
NPA000347	7	7	1588
PNPdb02259	7	7	4010
BGC0001553.0	0	1	159
NPA012321	2	4	2704
NPA014983	7	6	1938
BGC0002813.5	1	4	3762
NPA024306	7	9	4011
PNPdb02270	7	8	1209
BGC0002813.4	1	4	3762
NPA024307	7	9	4012
PNPdb02272	3	9	673
PNPdb02271	8	13	2077
NPA000360	2	5	725
PNPdb02274	7	12	4013
BGC0002087.0	0	3	1952
PNPdb02273	9	10	530
BGC0001290.1	5	6	966
PNPdb02276	8	11	4014
BGC0001290.0	5	6	966
PNPdb02275	11	11	777
PNPdb02267	7	8	2475
PNPdb03598	4	4	4015
PNPdb02266	7	8	4016
PNPdb03597	6	6	4017
PNPdb02269	4	8	1877
PNPdb02268	9	10	2878
NPA000359	7	8	1361
NPA011009	3	4	877
NPA012338	5	5	3222
NPA014977	9	10	2028
PNPdb02281	8	13	2133
BGC0001420.0	5	6	311
PNPdb02280	11	12	860
PNPdb02283	8	12	4018
PNPdb02282	9	9	4019
NPA002990	6	7	4020
PNPdb02285	13	14	685
PNPdb02284	13	13	4021
NPA001661	6	6	1698
NPA002992	6	8	1716
PNPdb02287	18	19	3539
NPA002991	4	5	2809
NPA025620	5	5	4022
PNPdb02286	14	14	3811
NOR00991	14	14	3001
NPA001652	20	21	4023
PNPdb02278	12	13	4024
NOR00992	14	14	2998
PNPdb02277	10	12	3353
NOR00993	14	14	3020
NOR00994	14	14	2510
PNPdb02279	10	10	3273
NOR00995	14	14	3026
NPA002987	11	11	4025
NOR00996	14	14	3013
NPA001655	7	8	4026
NPA002986	6	6	1591
NOR00997	14	14	2512
NOR00998	14	14	2991
NOR00999	11	11	4027
NPA012305	6	7	1270
NPA013650	6	6	1223
NPA014961	3	4	4028
NPA013636	5	5	1885
PNPdb02290	5	6	2457
NPA014968	6	8	1709
NPA014969	6	8	476
PNPdb02292	5	6	966
PNPdb02291	5	5	3435
PNPdb02293	3	4	4029
NPA001670	3	4	341
PNPdb02296	6	7	4030
PNPdb02295	6	6	3318
PNPdb02297	7	7	1037
NPA000331	6	8	4031
PNPdb02289	5	5	2396
NPA002993	9	10	4032
NPA002996	2	2	4033
NPA000335	7	8	1627
NPA001667	5	5	3950
NPA002997	10	10	4034
NPA001669	7	8	112
NPA012319	7	8	2475
BGC0001028.0	9	10	818
NPA011041	2	4	4035
NPA025689	8	11	4036
NPA000394	7	8	1857
NPA025688	7	10	4037
NPA025687	7	10	4037
NPA025686	7	10	4037
NPA025696	2	3	4038
NPA025695	4	3	4039
PNPdb02299	6	7	4040
BGC0000427.0	1	3	4041
BGC0000427.1	0	1	159
NPA025690	8	11	4042
BGC0000427.2	1	2	4043
BGC0003080.0	0	3	4044
NPA011035	6	7	4045
NPA012366	5	7	1977
NPA012365	18	18	4046
NPA011055	5	7	4047
NPA013696	5	8	4048
NPA011054	6	7	1559
NPA011053	3	4	2432
NPA012383	2	4	3040
NPA013699	8	8	4049
NPA012380	10	12	4050
BGC0001148.0	3	5	4051
NPA025685	7	10	4052
NPA025684	7	10	4052
NPA025683	7	10	4052
NPA012378	8	9	104
BGC0001793.0	0	1	159
NPA013686	18	18	4053
BGC0002492.1	2	3	446
NPA023006	10	12	4054
NPA025668	21	22	4055
NPA023004	11	12	4056
BGC0000391.1	1	2	1597
NPA023005	10	12	4057
NPA023003	10	12	2931
NPA024343	4	5	4058
BGC0000391.0	1	2	4059
BGC0001015.0	7	6	1156
BGC0001816.0	2	3	4060
BGC0001268.0	0	2	1082
BGC0002492.0	2	3	446
NPA012364	9	9	1288
NPA011032	2	3	2061
NPA000381	5	5	4061
NPA024325	4	7	4062
NPA025653	6	7	4063
NPA012359	2	3	4064
BGC0000414.0	0	1	159
NPA012355	6	7	641
BGC0000964.0	3	3	4065
BGC0000964.1	3	3	2222
NPA005515	7	8	322
BGC0001971.0	0	2	155
BGC0002564.0	7	10	4066
NPA006849	7	8	247
BGC0002564.2	7	10	4052
BGC0002564.1	7	10	4066
BGC0002564.4	7	10	4052
BGC0002564.3	7	10	4052
BGC0002564.6	7	10	4037
BGC0002564.5	7	10	4037
BGC0002564.7	7	10	4037
NPA005532	4	6	528
NPA005533	11	12	4067
NPA005530	10	11	4068
NPA006862	11	12	4069
BGC0001063.0	0	1	159
NPA005527	6	7	510
NPA018812	5	6	3116
NPA010092	2	4	590
NPA018816	5	6	726
NPA010090	4	7	4070
NPA022079	3	4	4071
NPA006824	4	4	4072
NOR00596	6	8	4073
NOR00597	6	8	4074
NOR00598	7	9	4075
NOR00599	6	6	1618
NPA022080	2	4	4076
NPA018820	5	5	842
NPA018821	6	6	4077
NPA018803	10	10	2366
BGC0001459.0	10	10	2240
NPA018804	11	11	4078
NPA023398	6	8	4079
NPA022069	11	11	4080
NPA023399	7	8	4081
BGC0002324.0	2	3	446
NPA022071	11	11	4082
NPA022070	11	11	4083
BGC0000439.0	11	14	4084
NPA022073	11	11	4085
NPA022072	11	11	4086
BGC0002324.2	0	2	155
NPA005509	6	6	4087
BGC0002324.1	0	3	4088
BGC0002324.5	2	3	446
NPA016217	19	20	4089
BGC0002204.4	0	2	1082
BGC0002204.5	0	1	159
BGC0002204.6	0	1	159
BGC0001050.0	7	8	3030
BGC0002204.0	0	1	159
BGC0002204.1	0	1	159
NPA005566	6	7	107
BGC0002204.2	0	1	159
BGC0002204.3	0	1	159
NPA004227	4	4	4090
BGC0002814.0	0	3	3141
BGC0000461.0	12	13	4091
NPA016221	16	16	3937
BGC0000296.0	11	11	3006
NPA016223	3	6	965
NPA018886	4	4	1629
NPA017556	7	7	4092
NPA017555	3	3	4093
NPA016204	9	12	4094
NPA017539	5	5	4095
NPA005572	3	4	4096
BGC0000977.0	0	1	159
BGC0000977.1	0	1	159
NPA017543	14	14	4097
NPA017524	6	7	1691
NPA018855	8	9	1389
BGC0000319.0	1	3	4098
NPA005540	8	10	584
NPA004212	2	3	2061
NPA005539	2	3	2771
NPA018864	5	6	3624
NPA018862	6	7	4099
NPA006883	5	6	2812
NPA004216	7	6	4100
NPA006876	2	4	590
NPA005549	7	8	314
BGC0000354.3	11	12	3155
BGC0000354.2	11	12	3155
BGC0000354.1	11	12	3155
BGC0000354.0	11	12	3155
NPA016261	5	7	1216
NPA017596	13	13	2802
NPA017597	9	9	1769
NPA016269	2	3	4101
NPA028227	2	4	3772
NPA016250	3	4	341
NPA016251	8	9	571
NPA017589	6	6	4102
NPA017571	7	8	4103
NPA017574	4	6	1437
NPA017576	7	8	3030
NPA016246	4	4	4104
NPA016227	18	18	4105
NPA016226	11	11	4106
NPA017557	11	11	4107
BGC0000367.0	16	16	1501
NPA005591	7	8	1279
NPA005594	7	7	4108
NPA005598	5	5	4109
NPA005597	22	23	4110
BGC0001089.0	3	3	4111
NPA017563	7	8	4112
NPA017566	2	4	590
NPA000704	6	6	4004
NPA000706	3	4	3919
BGC0000341.0	17	18	423
BGC0000341.1	17	18	423
PNPdb04802	20	20	4113
PNPdb04803	20	20	4114
NPA000711	7	11	4115
NPA000712	5	6	4116
PNPdb04801	20	20	4117
PNPdb04807	20	20	4118
PNPdb04805	20	20	4119
NPA016299	20	20	4120
PNPdb04808	20	20	4121
BGC0003020.0	0	3	4122
NPA004292	4	5	4123
NPA004291	5	6	1635
PNPdb04810	20	20	4124
PNPdb04814	20	20	4125
PNPdb04811	20	20	4126
PNPdb04812	20	20	4127
PNPdb04817	20	20	4128
PNPdb04816	20	20	4129
PNPdb04819	20	20	4130
PNPdb04820	15	16	4131
PNPdb04821	20	20	4132
PNPdb04824	15	16	4133
PNPdb04822	20	20	4134
PNPdb04823	20	20	4135
PNPdb04828	20	20	4136
PNPdb04826	13	14	4137
PNPdb04827	20	20	4138
NPA016277	9	9	3166
NOR01909	11	12	4139
BGC0002493.0	5	5	4140
PNPdb04710	13	13	2370
PNPdb04711	14	16	4141
BGC0001014.0	3	4	3940
PNPdb04714	14	16	4142
PNPdb04715	16	16	4143
PNPdb04712	13	13	4144
NPA001954	2	5	799
PNPdb04713	14	16	4145
PNPdb04718	8	10	4146
NPA000627	12	12	594
NOR01905	10	10	468
NOR01906	1	2	1918
NOR01907	17	18	4147
NOR01908	17	18	423
BGC0002889.1	1	3	4148
BGC0002889.2	11	11	3093
PNPdb04722	7	10	4149
BGC0002889.3	11	11	3006
PNPdb04720	13	14	4150
PNPdb04725	16	16	4151
PNPdb04726	8	15	3600
NOR01910	2	7	4152
NPA000634	5	7	489
BGC0002889.0	1	2	4153
NOR01911	2	4	643
NOR01912	10	12	4154
NPA012614	8	9	571
NOR01913	5	7	4155
NPA012613	4	5	4156
NOR01914	0	4	561
NOR01915	0	2	432
NOR01916	0	2	155
NOR01917	5	6	4157
NOR01918	1	1	4158
NOR01919	13	14	685
NPA013921	2	3	1089
BGC0002623.4	4	5	4159
PNPdb04732	13	14	4160
BGC0002623.3	4	5	4159
PNPdb04733	19	19	4161
BGC0002623.6	4	5	4162
BGC0002623.5	4	5	4162
PNPdb04731	15	16	4163
BGC0002623.0	4	5	3400
BGC0002373.0	3	7	4164
PNPdb03404	8	12	1431
PNPdb03403	11	14	4165
PNPdb04737	10	12	4166
BGC0002623.2	4	5	4159
NPA001933	7	8	3030
PNPdb03406	6	6	2280
PNPdb04734	19	19	4167
BGC0002623.1	4	5	3400
BGC0002373.1	3	7	4168
PNPdb04735	9	12	4169
NPA001935	10	10	4170
PNPdb03408	3	6	4171
NPA001934	3	5	4172
PNPdb03407	3	6	4173
PNPdb04738	13	14	4174
PNPdb03409	6	6	1897
BGC0002623.8	3	4	3401
PNPdb04750	16	16	4175
BGC0002623.7	4	5	4162
PNPdb04751	16	16	4176
PNPdb03420	9	12	3063
BGC0002623.9	3	4	3401
PNPdb03411	4	4	4177
PNPdb04743	16	16	4178
PNPdb04744	10	12	4179
PNPdb03413	5	12	4180
PNPdb04741	16	16	4181
PNPdb03412	19	18	4182
PNPdb04747	16	16	4183
BGC0000893.0	0	2	155
BGC0001001.2	0	3	2882
NPA001941	2	4	2704
PNPdb03414	7	8	4184
PNPdb04748	13	14	4185
BGC0001001.1	0	3	2882
NPA000612	2	3	4186
PNPdb03417	10	10	3742
PNPdb04745	16	16	4187
BGC0001001.0	0	3	2882
PNPdb03416	10	10	3924
PNPdb03419	9	9	1481
BGC0001792.0	8	8	4188
PNPdb03418	9	10	4189
PNPdb04749	16	16	4190
NPA016198	2	4	590
BGC0001792.1	8	8	4191
NPA012650	9	9	4192
BGC0002996.2	0	2	2250
BGC0002996.1	0	2	190
BGC0002996.0	0	2	190
NPA024634	2	3	4193
NPA009009	2	3	4194
NPA024635	2	4	4195
NPA009002	3	4	4196
NPA009003	3	4	4197
PNPdb04762	19	19	4198
PNPdb02100	8	9	1240
NPA000671	4	7	4199
PNPdb04760	16	16	4200
PNPdb03422	5	10	3036
PNPdb04754	19	19	863
NPA000662	13	14	3034
NPA024640	11	11	4201
PNPdb03421	9	12	708
PNPdb04755	16	16	4202
PNPdb04752	12	14	4203
NOR01940	0	1	159
PNPdb03423	5	10	405
PNPdb04753	16	16	4204
BGC0001517.0	4	4	4205
NOR00610	3	4	4206
NOR01941	0	2	2081
PNPdb03426	4	7	4207
NOR00611	3	4	4208
NOR01942	0	2	2081
NPA001996	7	6	4209
PNPdb04759	14	16	4210
NOR00612	3	4	4211
NOR01943	4	6	1545
PNPdb04756	20	20	4212
NOR00613	3	4	3936
NOR01944	4	6	1545
PNPdb04757	16	16	1321
NOR00614	3	4	3216
NOR01945	2	4	4213
NOR00615	3	4	4214
NOR01946	8	12	419
PNPdb03429	5	7	4215
NOR00616	3	4	4216
NOR01947	11	12	639
NOR00617	3	4	4217
NOR01948	2	2	4218
NOR00618	3	4	4219
NOR01949	1	5	4220
NOR00619	3	4	1309
NPA013990	10	12	4221
BGC0002529.2	5	5	3900
BGC0000400.0	13	14	4222
BGC0002529.1	3	3	3901
BGC0002529.0	2	2	3902
PNPdb03440	5	7	4223
PNPdb04772	20	20	4224
NPA024622	2	3	4225
PNPdb04773	19	19	4226
PNPdb03442	6	7	4227
PNPdb02110	4	5	1291
PNPdb03441	6	7	4228
PNPdb04771	19	19	4229
PNPdb03433	3	5	3702
PNPdb02101	8	9	4230
PNPdb04766	20	20	4231
NOR01950	11	12	367
PNPdb02104	10	10	4232
PNPdb03435	8	10	4233
PNPdb04763	19	19	4234
NOR00620	3	4	809
NOR01951	9	12	4235
PNPdb02103	7	9	2450
PNPdb04764	13	14	4236
NOR00621	9	9	4237
NOR01952	0	2	155
PNPdb03437	6	7	4238
NOR00622	4	4	3778
NOR01953	0	1	159
PNPdb02105	6	11	4239
PNPdb03436	5	5	4240
NOR00623	3	4	877
NOR01954	1	2	4241
PNPdb03439	5	7	4242
PNPdb04767	20	20	4243
NOR00624	4	4	2190
NOR01955	1	2	4244
PNPdb02107	13	14	4245
PNPdb03438	5	7	4246
PNPdb04768	19	19	4247
NOR00625	5	6	4248
NOR01956	6	6	4249
NOR00626	5	5	4250
NOR01957	6	6	2481
PNPdb02109	14	15	359
NOR00627	5	5	4251
NOR01958	2	4	478
NPA011325	10	11	2550
NOR00628	5	5	4252
NOR01959	2	4	4253
NOR00629	5	5	4251
NPA013980	5	8	4254
NPA013961	4	5	3966
NPA013968	7	7	4255
PNPdb04780	11	12	860
PNPdb02120	7	9	4256
PNPdb04783	19	19	4257
PNPdb02122	6	7	4258
PNPdb03453	3	8	1367
PNPdb04781	9	8	4259
PNPdb02121	5	7	3472
PNPdb03452	6	6	4260
PNPdb04782	20	20	4261
BGC0002409.1	7	7	4262
NPA001971	2	3	4263
PNPdb02113	6	5	4264
BGC0002409.2	7	7	4265
NPA001970	6	7	4266
PNPdb03443	2	4	2704
PNPdb04777	20	20	4267
BGC0002409.3	7	7	4268
NPA000641	6	6	1253
PNPdb02115	5	6	4269
PNPdb03446	9	12	4270
BGC0002409.4	7	7	4271
BGC0002409.5	7	7	4272
NPA012629	7	8	327
PNPdb02117	4	5	1408
PNPdb03448	6	6	4273
BGC0002409.6	7	7	4274
NOR01920	0	4	4275
PNPdb02116	4	5	962
PNPdb03447	11	12	637
NOR01921	0	2	441
PNPdb02119	5	7	4276
PNPdb04778	15	14	4277
NOR01922	1	5	4278
PNPdb02118	6	7	4279
PNPdb04779	20	20	4280
NOR01923	1	3	2347
NOR01924	10	10	1583
NPA000648	3	4	3214
NOR01925	1	1	4281
NOR01926	3	4	4282
NOR01927	0	2	211
NOR01928	0	1	159
NOR01929	1	5	4283
BGC0002730.2	0	2	211
BGC0002730.3	1	2	4284
NPA024608	12	12	2393
BGC0002730.4	1	2	4284
NPA024605	10	10	4285
NPA024603	9	9	3138
PNPdb04791	20	20	4286
BGC0002730.0	1	2	4284
PNPdb03460	8	8	4287
BGC0002730.1	1	2	4284
PNPdb02131	7	8	4288
PNPdb03462	10	12	4289
PNPdb04794	17	17	4290
PNPdb02130	7	9	2450
PNPdb03461	10	12	4291
PNPdb04795	20	20	4292
NPA001991	7	8	4293
PNPdb03464	10	12	4294
PNPdb04792	20	20	4295
BGC0002409.0	7	7	4296
NPA001990	5	6	2442
PNPdb02132	11	11	4297
PNPdb03463	10	12	4298
PNPdb04793	12	12	4299
PNPdb02124	7	7	4255
PNPdb03455	5	6	4300
PNPdb04787	20	20	4301
PNPdb02123	6	6	2614
PNPdb03454	5	6	4300
PNPdb04788	17	17	4302
PNPdb02126	6	7	2896
PNPdb03457	10	12	4303
PNPdb02125	6	8	4304
PNPdb03456	10	12	4298
PNPdb04786	13	14	4305
NOR01930	1	1	4306
PNPdb02128	6	7	4307
PNPdb03459	10	12	4308
NOR00600	10	11	4309
NOR01931	11	12	120
NPA000655	7	8	1255
PNPdb02127	4	7	2119
PNPdb03458	10	12	4289
NOR00601	3	4	4310
NOR01932	0	2	155
NOR00602	3	4	4311
NOR01933	0	1	159
NOR00603	3	4	4219
NOR01934	0	1	159
NPA012636	8	9	4312
NOR00604	3	4	1309
NOR01935	2	6	3626
NPA001989	4	6	271
NPA012635	7	9	4313
NOR01936	1	6	4314
NOR00606	3	4	3845
NOR01937	0	1	4315
NPA012633	2	3	4316
NOR00607	3	4	3486
NOR01938	8	9	4317
NOR00608	3	4	3482
NOR01939	1	4	4318
NOR00609	3	4	4319
NPA010031	2	5	201
NPA010032	5	6	326
NPA009041	7	11	4320
BGC0002075.3	0	1	159
BGC0002075.2	0	1	159
BGC0002075.1	0	1	159
PNPdb02140	3	4	4321
PNPdb03471	11	12	120
BGC0002075.0	0	1	159
PNPdb03470	4	7	4322
PNPdb02142	5	5	3172
PNPdb03473	5	5	4323
PNPdb02141	4	4	4324
PNPdb03472	5	6	426
NOR01990	14	15	1432
PNPdb02144	6	6	3565
PNPdb03475	4	6	1545
BGC0002075.4	0	1	159
NOR00660	13	13	1569
NOR01991	9	10	317
PNPdb02143	6	6	2007
PNPdb03474	4	6	1545
NPA024683	20	20	4325
PNPdb02135	10	12	4326
PNPdb03466	10	12	4327
NOR00651	8	9	1413
PNPdb02134	4	6	528
PNPdb03465	10	12	4328
NOR00652	8	9	971
PNPdb03468	9	12	4235
PNPdb04796	20	20	4329
NOR01984	9	10	1708
NPA024682	20	20	4330
PNPdb02136	8	12	419
PNPdb03467	10	12	4331
NOR01985	8	9	3057
NOR00655	11	11	1185
NOR01986	8	9	3055
PNPdb02138	8	13	4332
PNPdb03469	11	12	637
NOR01987	8	9	3057
NOR00657	12	12	4333
NOR01988	8	9	3055
NOR00658	12	12	1445
NOR00659	8	8	1442
NPA012689	4	5	4334
NPA010022	2	2	4335
NPA011372	2	2	4336
NPA009052	3	4	4337
PNPdb03480	6	6	4338
PNPdb02151	6	5	2989
PNPdb03482	12	14	4339
NPA024668	7	8	4340
PNPdb02150	7	7	2612
PNPdb03481	13	14	4341
PNPdb02153	7	8	4342
PNPdb03484	2	6	4343
PNPdb02152	5	7	3472
PNPdb03483	2	6	4343
BGC0000150.1	0	1	159
NOR00670	3	3	2006
PNPdb02155	5	7	4344
PNPdb03486	8	12	419
BGC0000150.0	0	1	159
PNPdb02154	7	7	3601
PNPdb03485	5	6	2325
NOR00661	17	18	423
NOR01992	7	7	3719
PNPdb02146	6	7	4345
PNPdb03477	6	7	4338
NOR00662	19	20	3637
NOR01993	11	12	2863
PNPdb02145	4	5	1408
PNPdb03476	6	7	4338
NOR00663	4	4	2427
PNPdb02148	7	7	4346
NOR00664	4	4	4347
PNPdb02147	4	5	1123
PNPdb03478	6	6	4338
NOR00665	6	6	4348
NOR00666	6	6	4349
NOR00667	6	6	4350
BGC0001312.0	9	10	1328
NPA011368	3	4	4351
BGC0000413.0	10	11	4352
NPA012697	3	4	3305
NPA010034	10	13	4353
BGC0001698.3	1	3	4354
PNPdb02160	8	9	2050
PNPdb03491	6	6	4355
PNPdb02162	7	8	4356
PNPdb03493	8	8	4188
PNPdb02161	8	13	1594
PNPdb03492	2	6	808
PNPdb02164	11	11	3477
PNPdb03495	8	8	4357
NPA000691	7	8	493
PNPdb02163	5	7	4358
PNPdb03494	8	8	4359
PNPdb03497	2	5	802
PNPdb02165	12	13	3313
PNPdb03496	8	8	4191
PNPdb02157	6	7	4360
PNPdb03488	2	4	2704
NOR01960	2	4	4253
PNPdb02156	7	8	4361
NOR00630	5	5	4362
NOR01961	4	6	4363
PNPdb02159	7	8	1426
NOR00631	5	5	4364
NOR01962	1	3	4365
PNPdb02158	3	6	4366
NOR00632	4	5	4367
NOR01963	3	4	849
NOR00633	6	6	2280
NOR01964	1	3	3064
NOR00634	6	6	4368
NOR01965	2	5	799
NOR00635	6	6	4369
NOR01966	2	5	799
NOR00636	6	6	4370
NOR01967	2	6	808
NPA011338	6	7	510
NOR00637	5	5	3920
NOR01968	2	5	796
NPA011337	5	7	2260
NPA012668	7	8	388
NOR00638	6	6	4371
NOR01969	2	5	796
NPA010004	2	4	1200
NOR00639	6	6	3597
NPA011335	3	8	392
NPA011334	4	7	1007
NPA009031	3	5	3249
NPA012682	6	6	148
NPA009033	2	6	2764
BGC0003117.0	0	2	155
BGC0000306.0	6	7	368
NPA013999	3	3	4372
BGC0001432.0	5	6	311
PNPdb02172	7	13	145
PNPdb02175	3	4	4373
PNPdb02174	14	13	2099
NPA009037	4	6	4374
NPA024641	9	11	4375
PNPdb02177	3	4	2463
PNPdb02176	4	4	4090
NOR01970	2	5	799
NPA000694	4	4	3881
PNPdb02168	8	12	1427
PNPdb03499	2	5	799
NOR00640	5	5	3830
NOR01971	2	5	799
PNPdb02167	4	6	528
PNPdb03498	2	6	794
NOR00641	5	5	3826
NOR01972	2	5	799
NOR01973	2	5	802
PNPdb02169	8	12	4376
NOR01974	2	6	794
NOR00644	4	5	4377
NOR01975	9	12	3063
NOR01976	1	6	4378
NOR00646	5	6	980
NOR01977	1	4	1023
NOR01978	11	12	120
NOR00648	5	6	2457
NOR01979	8	8	477
BGC0001565.0	11	11	786
NPA009083	9	9	4379
PNPdb02180	3	4	4380
PNPdb02181	5	6	4381
PNPdb02184	6	6	3656
PNPdb02186	4	5	1408
PNPdb02185	4	5	1115
BGC0000951.7	3	6	4382
BGC0001672.0	1	3	4383
PNPdb02187	6	7	4384
NPA023396	6	8	4385
NPA023397	7	8	4386
PNPdb02178	4	5	4387
NPA023394	6	8	4385
BGC0002649.0	0	2	1082
NPA023395	6	8	4388
NPA023392	7	8	4389
NPA006805	2	3	3129
NPA023393	7	8	535
NPA010068	4	5	4390
BGC0002480.2	1	2	4391
BGC0002480.3	1	2	4391
PNPdb02191	7	8	4392
NPA009096	18	18	4393
PNPdb02190	6	6	4394
PNPdb02193	6	7	4395
PNPdb02192	7	8	3030
PNPdb02195	8	9	854
PNPdb02194	7	8	4396
PNPdb02197	3	9	673
PNPdb02196	7	9	2450
PNPdb02199	10	11	4352
PNPdb02198	4	6	4397
BGC0002480.0	1	2	4391
BGC0002480.1	1	2	4391
BGC0001027.0	1	6	4398
NPA010079	3	6	1631
BGC0001027.1	1	6	4398
NPA009064	5	7	2792
NPA010051	13	13	4399
NPA011383	6	6	4400
NPA009067	3	4	4401
NPA011380	3	4	4402
NPA009062	2	2	4403
NOR00681	9	9	2109
NPA023366	3	4	4404
NOR00672	8	8	477
NOR00673	8	8	3201
NOR00674	8	8	2519
NOR00675	8	8	4405
BGC0000426.0	3	3	2539
NOR00676	7	6	4406
NOR00677	7	6	4407
NOR00678	7	6	4408
NOR00679	7	6	1469
BGC0002503.6	12	11	4409
BGC0002503.4	10	9	4410
BGC0002503.5	8	7	4411
BGC0002503.2	9	9	4412
BGC0002503.3	7	8	4413
BGC0002503.0	9	10	4414
BGC0002503.1	10	9	4415
BGC0001147.2	0	4	561
BGC0002360.0	6	9	4416
BGC0001147.1	0	4	561
NOR00690	10	10	4417
NOR00691	9	9	4418
NOR00692	10	10	2240
NPA024685	22	23	4419
NOR00693	10	10	4420
NPA024686	9	10	4421
BGC0000951.6	3	7	2373
NOR00683	9	9	4422
BGC0000951.5	3	7	1021
BGC0000951.4	2	6	249
NOR00685	9	9	1448
BGC0000951.3	2	6	3626
NOR00686	10	10	4423
BGC0000951.2	2	7	4424
BGC0002360.2	7	8	4425
NOR00687	10	10	2141
BGC0000951.1	3	7	4426
BGC0002360.1	7	9	4427
NOR00688	9	9	4428
BGC0000951.0	3	7	4429
NOR00689	8	8	4430
NPA011386	2	4	1706
BGC0002432.0	13	14	4431
NPA018703	9	9	1940
NPA018707	11	11	2390
